23.11.2009;0.00
30.11.2009;-1066.00
07.12.2009;1069.00
14.12.2009;-1431.00
21.12.2009;-1595.50
28.12.2009;-499.00
11.01.2010;237.00
18.01.2010;-582.00
25.01.2010;-1637.50
01.02.2010;-1129.00
08.02.2010;1140.00
15.02.2010;-529.50
24.02.2010;0.00
01.03.2010;-1104.50
09.03.2010;-568.00
15.03.2010;-582.00
22.03.2010;-1101.00
29.03.2010;369.00
05.04.2010;-596.00
12.04.2010;-610.00
19.04.2010;2057.00
26.04.2010;-247.00
04.05.2010;5996.00
11.05.2010;-547.00
17.05.2010;1776.00
24.05.2010;0.00
31.05.2010;1916.00
07.06.2010;-491.00
15.06.2010;0.00
21.06.2010;0.00
28.06.2010;382.00
05.07.2010;-505.00
12.07.2010;0.00
19.07.2010;-129.00
26.07.2010;322.50
02.08.2010;950.00
09.08.2010;1118.00
16.08.2010;2378.00
23.08.2010;-522.50
30.08.2010;-519.00
06.09.2010;0.00
13.09.2010;-557.50
20.09.2010;557.00
27.09.2010;1028.00
01.12.2010;0.00
06.12.2010;-51.00
13.12.2010;-345.00
20.12.2010;-358.00
27.12.2010;0.00
11.01.2011;-1353.00
17.01.2011;-708.00
24.01.2011;1740.00
31.01.2011;1967.50
07.02.2011;0.00
14.02.2011;1030.50
21.02.2011;-701.00
28.02.2011;649.00
09.03.2011;0.00
14.03.2011;-212.00
21.03.2011;233.50
28.03.2011;-736.00
04.04.2011;-397.50
11.04.2011;859.00
18.04.2011;-612.00
25.04.2011;2063.00
03.05.2011;2727.00
10.05.2011;-1423.00
16.05.2011;1688.50
23.05.2011;-1332.00
30.05.2011;-1363.50
06.06.2011;-1363.50
14.06.2011;-704.50
20.06.2011;-673.00
27.06.2011;310.50
04.07.2011;-715.00
11.07.2011;-687.00
18.07.2011;-640.00
25.07.2011;-4.50
01.08.2011;-736.00
08.08.2011;0.00
15.08.2011;-1192.00
22.08.2011;-1444.00
29.08.2011;-599.50
05.09.2011;-1195.50
12.09.2011;0.00
19.09.2011;1714.00
26.09.2011;-512.00
03.10.2011;5737.00
10.10.2011;0.00
17.10.2011;0.00
24.10.2011;-554.00
31.10.2011;0.00
07.11.2011;0.00
14.11.2011;2414.00
21.11.2011;-1076.50
28.11.2011;0.00
05.12.2011;501.00
12.12.2011;6500.00
19.12.2011;-1031.00
26.12.2011;-526.00
03.01.2012;0.00
09.01.2012;-1634.00
16.01.2012;-554.00
23.01.2012;232.50
30.01.2012;-589.00
06.02.2012;2791.00
13.02.2012;986.00
20.02.2012;-551.50
27.02.2012;0.00
05.03.2012;-596.00
11.03.2012;-1241.00
19.03.2012;3030.00
26.03.2012;-1202.50
02.04.2012;566.00
09.04.2012;-561.00
16.04.2012;-1108.00
23.04.2012;979.00
02.05.2012;3478.00
07.05.2012;0.00
14.05.2012;3162.00
21.05.2012;-975.00
28.05.2012;-491.00
04.06.2012;460.00
13.06.2012;0.00
18.06.2012;804.00
25.06.2012;-456.00
02.07.2012;0.00
09.07.2012;0.00
16.07.2012;-1034.50
23.07.2012;-1010.00
30.07.2012;-512.00
06.08.2012;909.00
13.08.2012;-543.50
20.08.2012;621.00
27.08.2012;0.00
03.09.2012;-430.00
10.09.2012;-1143.00
17.09.2012;2316.00
24.09.2012;-554.00
01.10.2012;1329.00
08.10.2012;0.00
15.10.2012;699.00
22.10.2012;-1101.00
29.10.2012;-540.00
06.11.2012;-177.00
12.11.2012;0.00
19.11.2012;-526.00
26.11.2012;-533.00
03.12.2012;-547.00
10.12.2012;244.00
17.12.2012;-568.00
24.12.2012;342.00
08.01.2013;118.00
14.01.2013;-1185.00
21.01.2013;0.00
28.01.2013;0.00
04.02.2013;1251.00
11.02.2013;-596.00
18.02.2013;-2.00
25.02.2013;0.00
04.03.2013;0.00
11.03.2013;0.00
18.03.2013;810.00
25.03.2013;2659.00
01.04.2013;-345.00
08.04.2013;0.00
15.04.2013;-892.00
22.04.2013;1741.00
29.04.2013;0.00
06.05.2013;0.00
13.05.2013;0.00
20.05.2013;1313.00
27.05.2013;-526.00
03.06.2013;803.00
10.06.2013;3890.00
17.06.2013;0.00
24.06.2013;-374.00
01.07.2013;75.00
08.07.2013;237.00
15.07.2013;-1053.00
22.07.2013;1035.00
29.07.2013;1013.00
05.08.2013;426.00
12.08.2013;0.00
19.08.2013;1259.00
26.08.2013;2104.00
02.09.2013;950.00
09.09.2013;384.00
16.09.2013;1329.00
23.09.2013;0.00
30.09.2013;-540.00
07.10.2013;-1101.00
14.10.2013;0.00
21.10.2013;188.00
28.10.2013;250.00
05.11.2013;1630.00
11.11.2013;-303.00
18.11.2013;0.00
25.11.2013;0.00
02.12.2013;1189.00
09.12.2013;0.00
16.12.2013;97.00
23.12.2013;0.00
30.12.2013;41.00
13.01.2014;0.00
20.01.2014;0.00
27.01.2014;5030.00
03.02.2014;0.00
10.02.2014;0.00
17.02.2014;-16.00
24.02.2014;2421.00
03.03.2014;-442.00
11.03.2014;-421.00
17.03.2014;1553.00
24.03.2014;-1326.00
31.03.2014;370.00
07.04.2014;-449.00
14.04.2014;2405.00
21.04.2014;601.00
28.04.2014;0.00
05.05.2014;-891.00
12.05.2014;656.00
19.05.2014;-477.00
26.05.2014;-498.00
02.06.2014;-177.00
09.06.2014;-484.00
16.06.2014;2182.00
23.06.2014;208.00
30.06.2014;-505.00
07.07.2014;367.00
14.07.2014;-982.00
21.07.2014;-933.00
28.07.2014;2064.00
04.08.2014;551.00
11.08.2014;-1389.00
18.08.2014;-926.00
25.08.2014;-197.00
01.09.2014;-933.00
08.09.2014;377.00
15.09.2014;-421.00
22.09.2014;-891.00
29.09.2014;999.00
06.10.2014;-421.00
13.10.2014;-1242.00
20.10.2014;0.00
27.10.2014;-835.00
03.11.2014;0.00
10.11.2014;0.00
