23.11.2009;253.00
30.11.2009;-66.00
07.12.2009;1081.00
14.12.2009;-120.00
21.12.2009;859.00
28.12.2009;-62.00
11.01.2010;-176.00
18.01.2010;510.00
25.01.2010;-160.00
01.02.2010;270.00
08.02.2010;-24.00
15.02.2010;-305.00
24.02.2010;-41.00
01.03.2010;-258.00
09.03.2010;156.00
15.03.2010;-189.00
22.03.2010;206.00
29.03.2010;234.00
05.04.2010;-315.00
12.04.2010;-35.00
19.04.2010;-272.00
26.04.2010;-288.00
04.05.2010;1232
11.05.2010;-144.00
17.05.2010;211.00
24.05.2010;-756.00
31.05.2010;269.00
07.06.2010;-364.00
15.06.2010;132.00
21.06.2010;-129.00
28.06.2010;-39.00
05.07.2010;-195.00
12.07.2010;300.00
19.07.2010;-87.00
26.07.2010;-96.00
02.08.2010;-32.00
09.08.2010;352.00
16.08.2010;-10.00
23.08.2010;224.00
30.08.2010;-34.00
06.09.2010;251.00
13.09.2010;-248.00
20.09.2010;17.00
27.09.2010;255.00
04.10.2010;559.00
11.10.2010;-143.00
18.10.2010;367.00
25.10.2010;147.00
01.11.2010;-74.00
08.11.2010;-229.00
15.11.2010;301.00
22.11.2010;-197.00
29.11.2010;179.00
06.12.2010;-632.00
13.12.2010;-82.00
20.12.2010;140.00
27.12.2010;83.00
11.01.2011;336.00
17.01.2011;47.00
24.01.2011;68.00
31.01.2011;128.00
07.02.2011;82.00
14.02.2011;-51.00
21.02.2011;153.00
28.02.2011;682.00
09.03.2011;422.00
14.03.2011;-184.00
21.03.2011;52.00
28.03.2011;2.00
04.04.2011;-37.00
11.04.2011;-140.00
18.04.2011;1.00
25.04.2011;547.00
03.05.2011;101.00
10.05.2011;-248.00
16.05.2011;-13.00
23.05.2011;169.00
30.05.2011;-251.00
06.06.2011;102.00
14.06.2011;-347.00
20.06.2011;63.00
27.06.2011;251.00
04.07.2011;-65.00
11.07.2011;-13.00
18.07.2011;92.00
25.07.2011;-275.00
01.08.2011;505.00
08.08.2011;1068
15.08.2011;320.00
22.08.2011;-360.00
29.08.2011;-91.00
05.09.2011;504.00
12.09.2011;543.00
19.09.2011;1545
26.09.2011;271.00
03.10.2011;461.00
10.10.2011;1000
17.10.2011;-138.00
24.10.2011;591.00
31.10.2011;-471.00
07.11.2011;-157.00
14.11.2011;-15.00
21.11.2011;100.00
28.11.2011;328.00
05.12.2011;224.00
12.12.2011;727.00
19.12.2011;595.00
26.12.2011;695.00
03.01.2012;-66.00
09.01.2012;-260.00
16.01.2012;-75.00
23.01.2012;1217
30.01.2012;-945.00
06.02.2012;46.00
13.02.2012;-76.00
20.02.2012;598.00
27.02.2012;24.00
05.03.2012;217.00
11.03.2012;137.00
19.03.2012;-136.00
26.03.2012;211.00
02.04.2012;-259.00
09.04.2012;6.00
16.04.2012;-6.00
23.04.2012;-43.00
02.05.2012;305.00
07.05.2012;405.00
14.05.2012;1077
21.05.2012;277.00
28.05.2012;1592.00
04.06.2012;424.00
13.06.2012;0.00
18.06.2012;-237.00
25.06.2012;415.00
02.07.2012;66.00
09.07.2012;-223.00
16.07.2012;504.00
23.07.2012;766.00
30.07.2012;-324.00
06.08.2012;284.00
13.08.2012;-74.00
20.08.2012;-258.00
27.08.2012;171.00
03.09.2012;459.00
10.09.2012;756.00
17.09.2012;-147.00
24.09.2012;-555.00
01.10.2012;-21.00
08.10.2012;-189.00
15.10.2012;185.00
22.10.2012;291.00
29.10.2012;-3.00
06.11.2012;-484.00
12.11.2012;16.00
19.11.2012;589.00
26.11.2012;-198.00
03.12.2012;0.00
10.12.2012;-473.00
17.12.2012;-66.00
24.12.2012;-109.00
08.01.2013;-143.00
14.01.2013;-254.00
21.01.2013;147.00
28.01.2013;-96.00
04.02.2013;-118.00
11.02.2013;-55.00
18.02.2013;38.00
25.02.2013;-98.00
04.03.2013;-178.00
11.03.2013;-48.00
18.03.2013;-110.00
25.03.2013;-119.00
01.04.2013;456.00
08.04.2013;561.00
15.04.2013;171.00
22.04.2013;84.00
29.04.2013;132.00
06.05.2013;-62.00
13.05.2013;-248.00
20.05.2013;-49.00
27.05.2013;490.00
03.06.2013;-126.00
10.06.2013;889.00
17.06.2013;694.00
24.06.2013;-247.00
01.07.2013;265.00
08.07.2013;181.00
15.07.2013;-34.00
22.07.2013;71.00
29.07.2013;11.00
05.08.2013;-225.00
12.08.2013;-36.00
19.08.2013;-168.00
26.08.2013;-84.00
02.09.2013;91.00
09.09.2013;-244.00
16.09.2013;746.00
23.09.2013;356.00
30.09.2013;-8.00
07.10.2013;-144.00
14.10.2013;286.00
21.10.2013;-19.00
28.10.2013;451.00
05.11.2013;-206.00
11.11.2013;160.00
18.11.2013;124.00
25.11.2013;-167.00
02.12.2013;241.00
09.12.2013;10.00
16.12.2013;-114.00
23.12.2013;64.00
30.12.2013;211.00
13.01.2014;21.00
20.01.2014;900.00
27.01.2014;-107.00
03.02.2014;112.00
10.02.2014;65.00
17.02.2014;652.00
24.02.2014;-35.00
03.03.2014;-667.00
11.03.2014;739.00
17.03.2014;184.00
24.03.2014;524.00
31.03.2014;-16.00
07.04.2014;-323.00
14.04.2014;196.00
21.04.2014;-13.00
28.04.2014;-205.00
05.05.2014;603.00
12.05.2014;-234.00
19.05.2014;514.00
26.05.2014;404.00
02.06.2014;533.00
09.06.2014;-524.00
16.06.2014;53.00
23.06.2014;462.00
30.06.2014;171.00
07.07.2014;71.00
14.07.2014;109.00
21.07.2014;-172.00
28.07.2014;273.00
04.08.2014;245.00
11.08.2014;-572.00
18.08.2014;93.00
25.08.2014;303.00
01.09.2014;-168.00
08.09.2014;923.00
15.09.2014;336.00
22.09.2014;25.00
29.09.2014;732.00
06.10.2014;-431.00
13.10.2014;47.00
20.10.2014;742.00
27.10.2014;-43.00
03.11.2014;3049.00
10.11.2014;-1071.00
