23.11.2009;-7.50
30.11.2009;971.50
07.12.2009;0.00
14.12.2009;975.50
21.12.2009;0.00
28.12.2009;0.00
11.01.2010;0.00
18.01.2010;638.50
25.01.2010;902.00
01.02.2010;0.00
08.02.2010;356.00
15.02.2010;-159.00
24.02.2010;2518.50
01.03.2010;947.50
09.03.2010;0.00
15.03.2010;0.00
22.03.2010;905.50
29.03.2010;118.00
05.04.2010;0.00
12.04.2010;0.00
19.04.2010;0.00
26.04.2010;0.00
04.05.2010;0.00
11.05.2010;1653.50
17.05.2010;1748.00
24.05.2010;726.00
31.05.2010;92.50
07.06.2010;908.00
15.06.2010;-228.50
21.06.2010;0.00
28.06.2010;-634.00
05.07.2010;264.50
12.07.2010;0.00
19.07.2010;-709.00
26.07.2010;0.00
02.08.2010;244.00
09.08.2010;0.00
16.08.2010;0.00
23.08.2010;-613.00
30.08.2010;1212.00
06.09.2010;0.00
13.09.2010;0.00
20.09.2010;0.00
27.09.2010;0.00
01.12.2010;-555.00
06.12.2010;0.00
13.12.2010;0.00
20.12.2010;0.00
27.12.2010;0.00
11.01.2011;335.00
17.01.2011;0.00
24.01.2011;0.00
31.01.2011;-883.00
07.02.2011;-718.00
14.02.2011;307.50
21.02.2011;-448.50
28.02.2011;528.00
09.03.2011;0.00
14.03.2011;0.00
21.03.2011;478.50
28.03.2011;0.00
04.04.2011;0.00
11.04.2011;0.00
18.04.2011;0.00
25.04.2011;0.00
03.05.2011;982.50
10.05.2011;0.00
16.05.2011;1045.50
23.05.2011;0.00
30.05.2011;0.00
06.06.2011;1490.00
14.06.2011;0.00
20.06.2011;0.00
27.06.2011;0.00
04.07.2011;0.00
11.07.2011;884.50
18.07.2011;-316.00
25.07.2011;0.00
01.08.2011;0.00
08.08.2011;2996.50
15.08.2011;2178.50
22.08.2011;-728.50
29.08.2011;-2872.50
05.09.2011;0.00
12.09.2011;986.00
19.09.2011;-18.00
26.09.2011;5275.50
03.10.2011;-1454.50
10.10.2011;2275.50
17.10.2011;-1394.50
24.10.2011;43.00
31.10.2011;-326.00
07.11.2011;1107.50
14.11.2011;3060.00
21.11.2011;818.50
28.11.2011;-3614.50
05.12.2011;996.50
12.12.2011;-207.50
19.12.2011;-652.00
26.12.2011;90.00
03.01.2012;541.50
09.01.2012;0.00
16.01.2012;0.00
23.01.2012;517.00
30.01.2012;100.00
06.02.2012;1147.50
13.02.2012;-204.00
20.02.2012;-18.00
27.02.2012;394.50
05.03.2012;573.50
11.03.2012;0.00
19.03.2012;146.50
26.03.2012;-57.50
02.04.2012;447.00
09.04.2012;0.00
16.04.2012;0.00
23.04.2012;0.00
02.05.2012;0.00
07.05.2012;0.00
14.05.2012;0.00
21.05.2012;289.50
28.05.2012;451.00
04.06.2012;1118.50
13.06.2012;-196.50
18.06.2012;-459.00
25.06.2012;-515.00
02.07.2012;1335.50
09.07.2012;0.00
16.07.2012;0.00
23.07.2012;-1474.00
30.07.2012;958.00
06.08.2012;1080.00
13.08.2012;412.00
20.08.2012;0.00
27.08.2012;0.00
03.09.2012;-2090.50
10.09.2012;-4754.00
17.09.2012;0.00
24.09.2012;-71.00
01.10.2012;979.00
08.10.2012;0.00
15.10.2012;0.00
22.10.2012;0.00
29.10.2012;202.00
06.11.2012;0.00
12.11.2012;0.00
19.11.2012;3.00
26.11.2012;381.00
03.12.2012;0.00
10.12.2012;0.00
17.12.2012;0.00
24.12.2012;0.00
08.01.2013;0.00
14.01.2013;0.00
21.01.2013;0.00
28.01.2013;0.00
04.02.2013;0.00
11.02.2013;0.00
18.02.2013;0.00
25.02.2013;0.00
04.03.2013;0.00
11.03.2013;0.00
18.03.2013;0.00
25.03.2013;0.00
01.04.2013;0.00
08.04.2013;0.00
15.04.2013;0.00
22.04.2013;48.00
29.04.2013;1101.00
06.05.2013;283.00
13.05.2013;0.00
20.05.2013;286.00
27.05.2013;0.00
03.06.2013;629.00
10.06.2013;0.00
17.06.2013;486.00
24.06.2013;1389.00
01.07.2013;0.00
08.07.2013;0.00
15.07.2013;13.00
22.07.2013;0.00
29.07.2013;0.00
05.08.2013;0.00
12.08.2013;0.00
19.08.2013;0.00
26.08.2013;0.00
02.09.2013;125.00
09.09.2013;0.00
16.09.2013;0.00
23.09.2013;0.00
30.09.2013;0.00
07.10.2013;0.00
14.10.2013;-85.00
21.10.2013;0.00
28.10.2013;0.00
05.11.2013;0.00
11.11.2013;0.00
18.11.2013;0.00
25.11.2013;0.00
02.12.2013;-81.00
09.12.2013;129.00
16.12.2013;0.00
23.12.2013;0.00
30.12.2013;0.00
13.01.2014;0.00
20.01.2014;0.00
27.01.2014;825.00
03.02.2014;293.00
10.02.2014;0.00
17.02.2014;0.00
24.02.2014;0.00
03.03.2014;0.00
11.03.2014;-578.00
17.03.2014;2338.00
24.03.2014;0.00
31.03.2014;0.00
07.04.2014;0.00
14.04.2014;-2151.00
21.04.2014;776.00
28.04.2014;-1359.00
05.05.2014;670.00
12.05.2014;520.00
19.05.2014;-1489.00
26.05.2014;0.00
02.06.2014;206.00
09.06.2014;100.00
16.06.2014;0.00
23.06.2014;706.00
30.06.2014;0.00
07.07.2014;0.00
14.07.2014;0.00
21.07.2014;468.00
28.07.2014;762.00
04.08.2014;-158.00
11.08.2014;73.00
18.08.2014;0.00
25.08.2014;0.00
01.09.2014;0.00
08.09.2014;1042.00
15.09.2014;965.00
22.09.2014;-939.00
29.09.2014;0.00
06.10.2014;0.00
13.10.2014;1314.00
20.10.2014;-438.00
27.10.2014;653.00
03.11.2014;0.00
10.11.2014;412.00
