23.11.2009;-1436.00
30.11.2009;656.00
07.12.2009;774.50
14.12.2009;2986.50
21.12.2009;0.00
28.12.2009;0.00
11.01.2010;331.50
18.01.2010;-978.50
25.01.2010;2437.50
01.02.2010;-5073.50
08.02.2010;2868.00
15.02.2010;-718.50
24.02.2010;916.00
01.03.2010;0.00
09.03.2010;0.00
15.03.2010;671.00
22.03.2010;0.00
29.03.2010;0.00
05.04.2010;0.00
12.04.2010;-396.00
19.04.2010;-352.50
26.04.2010;1366.00
04.05.2010;-2317.50
11.05.2010;3296.00
17.05.2010;-218.00
24.05.2010;940.00
31.05.2010;-89.50
07.06.2010;1122.00
15.06.2010;587.00
21.06.2010;1832.00
28.06.2010;478.50
05.07.2010;744.50
12.07.2010;-71.50
19.07.2010;731.00
26.07.2010;0.00
02.08.2010;566.00
09.08.2010;398.00
16.08.2010;440.00
23.08.2010;0.00
30.08.2010;0.00
06.09.2010;0.00
13.09.2010;146.50
20.09.2010;384.50
27.09.2010;0.00
01.12.2010;0.00
06.12.2010;0.00
13.12.2010;0.00
20.12.2010;0.00
27.12.2010;0.00
11.01.2011;0.00
17.01.2011;0.00
24.01.2011;-1316.50
31.01.2011;619.00
07.02.2011;0.00
14.02.2011;349.00
21.02.2011;0.00
28.02.2011;0.00
09.03.2011;-270.50
14.03.2011;429.50
21.03.2011;0.00
28.03.2011;0.00
04.04.2011;0.00
11.04.2011;0.00
18.04.2011;933.50
25.04.2011;520.50
03.05.2011;1643.00
10.05.2011;-3134.00
16.05.2011;9.50
23.05.2011;-3808.50
30.05.2011;-722.00
06.06.2011;0.00
14.06.2011;-757.00
20.06.2011;566.00
27.06.2011;0.00
04.07.2011;0.00
11.07.2011;828.50
18.07.2011;590.50
25.07.2011;0.00
01.08.2011;-1502.00
08.08.2011;1125.00
15.08.2011;-2433.50
22.08.2011;3757.00
29.08.2011;0.00
05.09.2011;-453.00
12.09.2011;-2380.50
19.09.2011;243.00
26.09.2011;1478.50
03.10.2011;2849.50
10.10.2011;0.00
17.10.2011;397.00
24.10.2011;0.00
31.10.2011;1538.00
07.11.2011;251.00
14.11.2011;1044.50
21.11.2011;2609.00
28.11.2011;-735.50
05.12.2011;127.00
12.12.2011;2052.50
19.12.2011;482.00
26.12.2011;-1166.50
03.01.2012;0.00
09.01.2012;-102.00
16.01.2012;220.00
23.01.2012;0.00
30.01.2012;0.00
06.02.2012;0.00
13.02.2012;0.00
20.02.2012;0.00
27.02.2012;0.00
05.03.2012;370.00
11.03.2012;692.00
19.03.2012;524.00
26.03.2012;894.00
02.04.2012;471.50
09.04.2012;167.00
16.04.2012;478.50
23.04.2012;0.00
02.05.2012;978.00
07.05.2012;0.00
14.05.2012;-90.00
21.05.2012;2028.50
28.05.2012;1531.00
04.06.2012;0.00
13.06.2012;0.00
18.06.2012;-187.50
25.06.2012;0.00
02.07.2012;0.00
09.07.2012;0.00
16.07.2012;0.00
23.07.2012;1016.50
30.07.2012;1146.00
06.08.2012;0.00
