23.11.2009;3887
30.11.2009;796.5
07.12.2009;618
14.12.2009;684.5
21.12.2009;-1716
28.12.2009;-1430.5
11.01.2010;-2528.5
18.01.2010;317.5
25.01.2010;-1334.5
01.02.2010;761.5
08.02.2010;-1075.5
15.02.2010;-3102
24.02.2010;1582
01.03.2010;3705.5
09.03.2010;-1319.5
15.03.2010;250
22.03.2010;625
29.03.2010;1887
05.04.2010;-3171
12.04.2010;1515
19.04.2010;863
26.04.2010;4752
04.05.2010;-2444
11.05.2010;-1803
17.05.2010;-2206.5
24.05.2010;3288.5
31.05.2010;3719
07.06.2010;-2269.5
15.06.2010;-1806.5
21.06.2010;-2252
28.06.2010;653
05.07.2010;-2168
12.07.2010;-1291
19.07.2010;871.5
26.07.2010;-1734
02.08.2010;-1054
09.08.2010;996
16.08.2010;-2531
23.08.2010;594
30.08.2010;-1848.5
06.09.2010;-82
13.09.2010;-657.5
20.09.2010;-2034
27.09.2010;1785.5
04.10.2010;767.5
11.10.2010;-105
18.10.2010;2741
25.10.2010;420.5
01.11.2010;-2674
08.11.2010;-3061.5
15.11.2010;-80.5
22.11.2010;-3332.5
29.11.2010;727
06.12.2010;-2836.5
13.12.2010;-2812
20.12.2010;-1294
27.12.2010;-2479
11.01.2011;2340
17.01.2011;981.5
24.01.2011;2512.5
31.01.2011;-935.5
07.02.2011;-2973
14.02.2011;1
21.02.2011;2572
28.02.2011;-951
09.03.2011;1358
14.03.2011;4140.5
21.03.2011;3278
28.03.2011;187
04.04.2011;1642
11.04.2011;-3073.5
18.04.2011;12940
25.04.2011;-1962
03.05.2011;5746.5
10.05.2011;147
16.05.2011;-1447.5
23.05.2011;93.5
30.05.2011;-1208.5
06.06.2011;1546.5
14.06.2011;5591.5
20.06.2011;2259
27.06.2011;1560.5
04.07.2011;-2720.5
11.07.2011;2771.5
18.07.2011;-3644.5
25.07.2011;4774
01.08.2011;6704
08.08.2011;1010
15.08.2011;-2647.5
22.08.2011;-2560
29.08.2011;-2619.5
05.09.2011;-2612.5
12.09.2011;814
19.09.2011;691.5
26.09.2011;716
03.10.2011;-2147
10.10.2011;-113
17.10.2011;-1325
24.10.2011;660
31.10.2011;8322.5
07.11.2011;4195
14.11.2011;-2458.5
21.11.2011;-2290.5
28.11.2011;-2444.5
05.12.2011;-2493.5
12.12.2011;765
19.12.2011;-2259
26.12.2011;-2210
03.01.2012;-1399.5
09.01.2012;-931
16.01.2012;2135.5
23.01.2012;-677.5
30.01.2012;1396
06.02.2012;3230.5
13.02.2012;-3921.5
20.02.2012;5110
27.02.2012;-2791
05.03.2012;2034
11.03.2012;-3173.5
19.03.2012;2317
26.03.2012;6973.5
02.04.2012;3716
09.04.2012;2302
16.04.2012;-2427
23.04.2012;-1275
02.05.2012;4918
07.05.2012;-121
14.05.2012;3764.5
21.05.2012;642.5
28.05.2012;600.5
04.06.2012;3011.5
13.06.2012;-1613.5
18.06.2012;677.5
25.06.2012;-1628
02.07.2012;1574
09.07.2012;-2731
16.07.2012;-732.5
23.07.2012;2185.5
30.07.2012;677.5
06.08.2012;3792.5
13.08.2012;-886.5
20.08.2012;-653
27.08.2012;-171.5
03.09.2012;-2563.5
10.09.2012;3731
17.09.2012;2477
24.09.2012;2385
01.10.2012;-1936
08.10.2012;-974
15.10.2012;-1767
22.10.2012;-282
29.10.2012;-2301
06.11.2012;-1824
12.11.2012;-222
19.11.2012;833
26.11.2012;1588
03.12.2012;756
10.12.2012;2668
17.12.2012;-2373
24.12.2012;1115
08.01.2013;2174
14.01.2013;-620
21.01.2013;1273
28.01.2013;-2114
04.02.2013;2977
11.02.2013;-2528
18.02.2013;631
25.02.2013;1593
04.03.2013;-596
11.03.2013;-2343
18.03.2013;-1555
25.03.2013;1741
01.04.2013;979
08.04.2013;294
15.04.2013;2274
22.04.2013;1109
29.04.2013;1221
06.05.2013;-1382
13.05.2013;-1796
20.05.2013;301
27.05.2013;4161
03.06.2013;-1416
10.06.2013;1585
17.06.2013;1458
24.06.2013;-2070
01.07.2013;-203
08.07.2013;1601
15.07.2013;3002
22.07.2013;1890
29.07.2013;1008
05.08.2013;-664
12.08.2013;-1208
19.08.2013;-841
26.08.2013;1613
02.09.2013;-29
09.09.2013;2005
16.09.2013;3483
23.09.2013;1631
30.09.2013;-1339
07.10.2013;-2343
14.10.2013;-2315
21.10.2013;99
28.10.2013;1358
05.11.2013;-234
11.11.2013;3183
18.11.2013;2414
25.11.2013;2149
02.12.2013;1247
09.12.2013;-1849
16.12.2013;937
23.12.2013;-616
30.12.2013;2120
13.01.2014;-2452
20.01.2014;-2238
27.01.2014;835
03.02.2014;1343
10.02.2014;-1830
17.02.2014;1746
24.02.2014;608
03.03.2014;-1930
11.03.2014;948
17.03.2014;436
24.03.2014;-1916
31.03.2014;-1965
07.04.2014;611
14.04.2014;1189
21.04.2014;2497
28.04.2014;-1495
05.05.2014;3244
12.05.2014;-2021
19.05.2014;576
26.05.2014;-714
02.06.2014;-3152
09.06.2014;-896
16.06.2014;2061
23.06.2014;2260
30.06.2014;2177
07.07.2014;-1404
14.07.2014;-891
21.07.2014;-2091
28.07.2014;-2049
04.08.2014;2848
11.08.2014;2043
18.08.2014;-2028
25.08.2014;-29
01.09.2014;212
08.09.2014;-709
15.09.2014;583
22.09.2014;-259
29.09.2014;2635
06.10.2014;5
13.10.2014;569
20.10.2014;457
27.10.2014;478
03.11.2014;-539
10.11.2014;1972
